,plate,state,license_type,summons_number,issue_date,violation_time,violation,judgment_entry_date,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,violation_status,summons_image
286,64068PC,NY,IRP,5128580763,07/01/2023,08:05A,FAILURE TO STOP AT RED LIGHT,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSRmVVOUVWVFJOUkdNeVRYYzlQUT09&locationName=_____________________)
287,LJL0567,PA,PAS,8585269200,06/15/2022,02:50P,NO STANDING-COMM METER ZONE,09/29/2022,115.0,60.0,10.52,0.22,185.3,0.0,17.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk5FNVVTVEpQVkVsM1RVRTlQUT09&locationName=_____________________)
288,KER3990,NY,PAS,8950320861,02/17/2022,01:40P,EXPIRED MUNI METER,,35.0,0.0,0.0,0.0,35.0,0.0,33.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOUkdjeVRWRTlQUT09&locationName=_____________________)
289,KFJ1572,NY,PAS,8950320940,02/18/2022,01:07P,FIRE HYDRANT,,115.0,0.0,0.0,0.0,115.0,0.0,28.0,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOUkdzd1RVRTlQUT09&locationName=_____________________)
290,XJJA29,NJ,PAS,8950320800,02/17/2022,01:26P,FAIL TO DSPLY MUNI METER RECPT,,35.0,0.0,0.0,0.0,35.0,0.0,33.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOUkdkM1RVRTlQUT09&locationName=_____________________)
291,KDA6646,NY,PAS,4865176147,09/23/2023,09:35P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1rNVVSVE5PYWtVd1RuYzlQUT09&locationName=_____________________)
292,JKHE85,FL,PAS,4865176135,09/23/2023,09:34P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1rNVVSVE5PYWtWNlRsRTlQUT09&locationName=_____________________)
293,LJJ3216,PA,PAS,1493094464,09/03/2023,12:36A,DOUBLE PARKING,,115.0,10.0,0.0,0.0,0.0,125.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPUkZFeVRrRTlQUT09&locationName=_____________________)
294,HTC5621,NY,PAS,4788471498,07/25/2022,02:05P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,25.0,0.0,25.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVE5OVkZFMVQwRTlQUT09&locationName=_____________________)
295,HAL4950,NY,PAS,8919190823,03/12/2022,11:21A,REG. STICKER-EXPIRED/MISSING,07/28/2022,65.0,60.0,1.16,0.22,125.94,0.0,5.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVSVFZOUkdkNVRYYzlQUT09&locationName=_____________________)
296,XX165A,NJ,PAS,8919191645,03/16/2022,02:51P,NO PARKING-DAY/TIME LIMITS,,65.0,0.0,0.0,65.0,0.0,0.0,1.0,NY,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVSVFZOVkZrd1RsRTlQUT09&locationName=_____________________)
297,53679ME,NY,COM,8919191244,03/15/2022,10:29A,FAIL TO DSPLY MUNI METER RECPT,07/28/2022,65.0,60.0,0.99,0.0,125.99,0.0,6.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVSVFZOVkVrd1RrRTlQUT09&locationName=_____________________)
298,JGL5975,NY,PAS,4788471565,07/25/2022,02:06P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVE5OVkZVeVRsRTlQUT09&locationName=_____________________)
299,KHM3136,NY,PAS,4788471541,07/25/2022,02:06P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVE5OVkZVd1RWRTlQUT09&locationName=_____________________)
300,2439742,IN,PAS,8919192297,03/19/2022,07:32A,NO STANDING-BUS STOP,,115.0,0.0,0.0,0.0,115.0,0.0,9.0,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVSVFZOYWtrMVRuYzlQUT09&locationName=_____________________)
301,38147MH,NY,COM,8919192080,03/18/2022,10:29A,NO PARKING-DAY/TIME LIMITS,07/28/2022,65.0,60.0,0.18,0.12,125.06,0.0,1.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVSVFZOYWtFMFRVRTlQUT09&locationName=_____________________)
302,HYT3181,NY,PAS,4865176196,09/23/2023,09:36P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,ST,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1rNVVSVE5PYWtVMVRtYzlQUT09&locationName=_____________________)
303,69300ML,NY,COM,9001646360,07/27/2022,09:27A,NO STANDING-TAXI STAND,,115.0,0.0,0.0,0.0,115.0,0.0,14.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVEJPYWsweVRVRTlQUT09&locationName=_____________________)
304,57004MB,NY,COM,9001646372,07/27/2022,09:31A,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,25.0,90.0,0.0,14.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVEJPYWswelRXYzlQUT09&locationName=_____________________)
305,96578MJ,NY,COM,9001646402,07/27/2022,09:39A,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,25.0,90.0,0.0,14.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVEJPYWxGM1RXYzlQUT09&locationName=_____________________)
306,KPG6645,NY,PAS,8950321154,02/18/2022,04:51P,FRONT OR BACK PLATE MISSING,,65.0,0.0,0.0,0.0,65.0,0.0,32.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOVkVVeFRrRTlQUT09&locationName=_____________________)
307,KDP1838,NY,PAS,8950321385,02/22/2022,03:34P,FAIL TO DSPLY MUNI METER RECPT,,35.0,0.0,0.0,0.0,35.0,0.0,33.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOVkUwMFRsRTlQUT09&locationName=_____________________)
308,KDZ6913,NY,PAS,4788471590,07/25/2022,02:06P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVE5OVkZVMVRVRTlQUT09&locationName=_____________________)
309,KMA2182,NY,OMS,8950321567,02/23/2022,02:05P,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,0.0,115.0,0.0,26.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOVkZVeVRuYzlQUT09&locationName=_____________________)
310,AYV9811,NY,PAS,4788471619,07/25/2022,02:06P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVE5OVkZsNFQxRTlQUT09&locationName=_____________________)
311,XBHV65,NJ,PAS,8919192546,03/21/2022,10:12A,DOUBLE PARKING,,115.0,0.0,0.0,0.0,115.0,0.0,5.0,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVSVFZOYWxVd1RtYzlQUT09&locationName=_____________________)
312,XECD50,NJ,PAS,8919192303,03/19/2022,07:55A,CROSSWALK,,115.0,0.0,0.0,0.0,115.0,0.0,9.0,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVSVFZOYWsxM1RYYzlQUT09&locationName=_____________________)
313,B72KHJ,NJ,PAS,8919192418,03/19/2022,09:35A,FAIL TO DSPLY MUNI METER RECPT,,65.0,30.0,0.0,0.0,95.0,0.0,9.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVSVFZOYWxGNFQwRTlQUT09&locationName=_____________________)
314,GLV7744,NY,PAS,8919192364,03/19/2022,09:20A,FAIL TO DSPLY MUNI METER RECPT,,65.0,10.0,0.0,0.0,75.0,0.0,9.0,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVSVFZOYWsweVRrRTlQUT09&locationName=_____________________)
315,KKZ5375,NY,PAS,1493094490,09/07/2023,04:56P,FIRE HYDRANT,,115.0,10.0,0.0,0.0,0.0,125.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPUkZFMVRVRTlQUT09&locationName=_____________________)
316,KLJ8335,NY,PAS,4857169745,08/13/2023,07:53A,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1VNTZSVEpQVkdNd1RsRTlQUT09&locationName=_____________________)
317,DZT2772,NY,PAS,2011599052,05/09/2023,12:30P,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,68.0,Kings,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVWVFZQVkVFeFRXYzlQUT09&locationName=_____________________)
318,77758MJ,NY,COM,8950321737,02/24/2022,02:19P,NO PARKING-DAY/TIME LIMITS,,60.0,0.0,0.0,35.0,25.0,0.0,28.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOVkdONlRuYzlQUT09&locationName=_____________________)
319,83483MH,NY,COM,8950321828,02/24/2022,04:10P,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,15.0,100.0,0.0,28.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOVkdkNVQwRTlQUT09&locationName=_____________________)
320,66732MD,NY,COM,8950321660,02/24/2022,01:18P,NO PARKING-DAY/TIME LIMITS,,60.0,0.0,0.0,35.0,25.0,0.0,25.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOVkZreVRVRTlQUT09&locationName=_____________________)
321,JPG6555,NY,PAS,8950321531,02/23/2022,01:53P,FAIL TO DSPLY MUNI METER RECPT,,35.0,0.0,0.0,0.0,35.0,0.0,28.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOVkZWNlRWRTlQUT09&locationName=_____________________)
322,EJT2010,NY,PAS,2011024821,03/23/2023,11:56A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,114.0,Qns,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWGxPUkdkNVRWRTlQUT09&locationName=_____________________)
323,HUZ2803,NY,PAS,4788471577,07/25/2022,02:06P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,25.0,0.0,25.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVE5OVkZVelRuYzlQUT09&locationName=_____________________)
324,J40PKE,NJ,PAS,4788471670,07/25/2022,02:07P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVE5OVkZrelRVRTlQUT09&locationName=_____________________)
325,26183TC,NY,TRC,9001646578,07/27/2022,02:54P,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,25.0,90.0,0.0,14.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVEJPYWxVelQwRTlQUT09&locationName=_____________________)
326,31337MG,NY,COM,9001646621,07/27/2022,03:19P,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,25.0,90.0,0.0,14.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVEJPYWxsNVRWRTlQUT09&locationName=_____________________)
327,AKT7979,WI,PAS,4029024713,03/01/2023,12:14P,BUS LANE VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSQmVVOVVRWGxPUkdONFRYYzlQUT09&locationName=_____________________)
328,KJL4136,PA,PAS,1493094506,09/14/2023,10:08P,FIRE HYDRANT,,115.0,10.0,0.0,0.0,0.0,125.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPUkZWM1RtYzlQUT09&locationName=_____________________)
329,GSR9628,NY,PAS,4864297538,09/21/2023,06:09P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1rNUVTVFZPZWxWNlQwRTlQUT09&locationName=_____________________)
330,T658167C,NY,OMT,8950322018,02/25/2022,02:56P,FAIL TO DSPLY MUNI METER RECPT,,35.0,0.0,0.0,0.0,35.0,0.0,33.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOYWtGNFQwRTlQUT09&locationName=_____________________)
331,X583TU,NY,PAS,8950322122,02/28/2022,01:06P,FIRE HYDRANT,,115.0,0.0,0.0,0.0,115.0,0.0,28.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOYWtWNVRXYzlQUT09&locationName=_____________________)
332,87506MK,NY,COM,8950322080,02/28/2022,12:52P,NO PARKING-DAY/TIME LIMITS,,60.0,0.0,0.0,35.0,25.0,0.0,25.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOYWtFMFRVRTlQUT09&locationName=_____________________)
333,44603MK,NY,COM,4026337996,09/15/2022,08:22A,BUS LANE VIOLATION,01/12/2023,250.0,25.0,0.24,0.03,275.21,0.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSQmVVNXFUWHBPZW1zMVRtYzlQUT09&locationName=_____________________)
334,KSC8774,NY,PAS,8950321877,02/25/2022,01:06P,NO STANDING-EXC. TRUCK LOADING,,95.0,0.0,0.0,0.0,95.0,0.0,28.0,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOVkdjelRuYzlQUT09&locationName=_____________________)
335,KMM9870,NY,PAS,4788471723,07/25/2022,02:07P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVE5OVkdONVRYYzlQUT09&locationName=_____________________)
336,61349PC,NY,APP,8919192820,03/22/2022,10:03A,DOUBLE PARKING,,115.0,0.0,0.0,0.0,115.0,0.0,1.0,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVSVFZOYW1kNVRVRTlQUT09&locationName=_____________________)
337,2731163,IN,PAS,9001646712,07/28/2022,08:07A,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,25.0,90.0,0.0,14.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVEJPYW1ONFRXYzlQUT09&locationName=_____________________)
338,2731163,IN,PAS,9001646724,07/28/2022,08:07A,PLTFRM LFTS LWRD POS COMM VEH,,65.0,0.0,0.0,25.0,40.0,0.0,14.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVEJPYW1ONVRrRTlQUT09&locationName=_____________________)
339,KEX3879,NY,PAS,4788471607,07/25/2022,02:06P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,25.0,0.0,0.0,75.0,0.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVE5OVkZsM1RuYzlQUT09&locationName=_____________________)
340,2731164,IN,PAS,9001646736,07/28/2022,08:09A,DOUBLE PARKING-MIDTOWN COMML,,115.0,0.0,0.0,15.0,100.0,0.0,14.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVEJPYW1ONlRtYzlQUT09&locationName=_____________________)
341,JEJ6281,NY,PAS,8969406864,03/18/2021,06:50A,FIRE HYDRANT,,115.0,10.0,0.0,0.0,125.0,0.0,50.0,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rOVVVWGRPYW1jeVRrRTlQUT09&locationName=_____________________)
342,10384NB,NY,COM,8950322304,02/28/2022,04:52P,NO STANDING-BUS STOP,,115.0,0.0,0.0,15.0,100.0,0.0,28.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOYWsxM1RrRTlQUT09&locationName=_____________________)
343,EJS8987,NY,PAS,4788471735,07/25/2022,02:07P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,25.0,0.0,25.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVE5OVkdONlRsRTlQUT09&locationName=_____________________)
344,JBJ1040,NY,PAS,8919193587,03/25/2022,11:37A,EXPIRED MUNI METER,,65.0,30.0,0.0,0.0,95.0,0.0,9.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVSVFZOZWxVMFRuYzlQUT09&locationName=_____________________)
345,32536MH,NY,COM,4788471759,07/25/2022,02:07P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVE5OVkdNeFQxRTlQUT09&locationName=_____________________)
346,BZ817F,NY,PAS,8919193368,03/24/2022,01:08P,REG. STICKER-EXPIRED/MISSING,07/28/2022,65.0,60.0,0.15,0.09,125.06,0.0,7.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVSVFZOZWsweVQwRTlQUT09&locationName=_____________________)
347,HLY2173,NY,PAS,8919193162,03/24/2022,10:24A,FAIL TO DSPLY MUNI METER RECPT,07/28/2022,65.0,60.0,0.56,0.06,125.5,0.0,7.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVSVFZOZWtVeVRXYzlQUT09&locationName=_____________________)
348,3068350,IN,PAS,8919193319,03/24/2022,11:22A,NO PARKING-DAY/TIME LIMITS,,65.0,30.0,0.0,20.0,75.0,0.0,7.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVSVFZOZWsxNFQxRTlQUT09&locationName=_____________________)
349,LDD5255,NY,PAS,4865176214,09/23/2023,09:38P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1rNVVSVE5PYWtsNFRrRTlQUT09&locationName=_____________________)
350,LDR2693,NY,PAS,1493094518,09/15/2023,11:53P,NO STANDING-BUS STOP,,115.0,10.0,0.0,0.0,0.0,125.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPUkZWNFQwRTlQUT09&locationName=_____________________)
351,HTH1443,NY,PAS,4864297540,09/21/2023,06:09P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,ST,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1rNUVTVFZPZWxVd1RVRTlQUT09&locationName=_____________________)
352,CGW4311,NY,PAS,4864297563,09/21/2023,06:09P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1rNUVTVFZPZWxVeVRYYzlQUT09&locationName=_____________________)
353,KXZ9618,NY,PAS,1493094520,09/16/2023,12:30A,FIRE HYDRANT,,115.0,10.0,0.0,0.0,0.0,125.0,52.0,,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPUkZWNVRVRTlQUT09&locationName=_____________________)
354,XGHH49,NJ,PAS,8950353477,03/04/2021,12:47P,DOUBLE PARKING,,115.0,0.0,0.0,0.0,115.0,0.0,19.0,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUVEZOZWxFelRuYzlQUT09&locationName=_____________________)
355,ZJT5425,PA,PAS,9001646943,07/29/2022,07:56A,FAIL TO DISP. MUNI METER RECPT,,65.0,0.0,0.0,0.0,65.0,0.0,14.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVEJPYW1zd1RYYzlQUT09&locationName=_____________________)
356,96612MJ,NY,COM,9001646992,07/29/2022,09:27A,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,25.0,90.0,0.0,14.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVEJPYW1zMVRXYzlQUT09&locationName=_____________________)
357,HAX3774,OH,PAS,2001195898,06/16/2022,09:04A,NO PARKING-STREET CLEANING,,65.0,10.0,0.0,0.0,0.0,75.0,63.0,Kings,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmQwMVVSVFZPVkdjMVQwRTlQUT09&locationName=_____________________)
358,FSW9055,NY,PAS,9001647078,07/29/2022,02:30P,NO STANDING-COMM METER ZONE,,115.0,0.0,0.0,0.0,115.0,0.0,14.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVEJPZWtFelQwRTlQUT09&locationName=_____________________)
359,38834NA,NY,COM,9001647200,07/29/2022,03:43P,EXPIRED MUNI MTR-COMM MTR ZN,,65.0,0.0,0.0,25.0,40.0,0.0,14.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVEJPZWtsM1RVRTlQUT09&locationName=_____________________)
360,LLHZ97,FL,PAS,4788472077,07/25/2022,02:09P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVE5OYWtFelRuYzlQUT09&locationName=_____________________)
361,DMS8206,NY,PAS,9001650004,07/28/2022,07:49A,FIRE HYDRANT,,115.0,0.0,0.0,0.0,115.0,0.0,63.0,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVEZOUkVGM1RrRTlQUT09&locationName=_____________________)
362,KFK8618,NY,PAS,9001650077,07/28/2022,08:30A,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,0.0,115.0,0.0,63.0,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVEZOUkVFelRuYzlQUT09&locationName=_____________________)
